Year,Genre,GlobalSales
2007,Misc,0.14
2007,Action,0.14
2007,Simulation,0.14
2007,Sports,0.13
2007,Misc,0.13
2007,Misc,0.13
2007,Racing,0.13
2007,Misc,0.13
2007,Sports,0.13
2007,Racing,0.13
2007,Role-Playing,0.13
2007,Misc,0.13
2007,Puzzle,0.13
2007,Shooter,0.13
2007,Sports,0.13
2007,Puzzle,0.13
2007,Role-Playing,0.13
2007,Racing,0.13
2007,Platform,0.13
2007,Role-Playing,0.13
2007,Shooter,0.13
2007,Simulation,0.13
2007,Puzzle,0.12
2007,Action,0.12
2007,Strategy,0.12
2007,Puzzle,0.12
2007,Fighting,0.12
2007,Shooter,0.12
2007,Simulation,0.12
2007,Misc,0.12
2007,Action,0.12
2007,Puzzle,0.12
2007,Racing,0.12
2007,Action,0.12
2007,Misc,0.12
2007,Racing,0.12
2007,Adventure,0.12
2007,Role-Playing,0.12
2007,Puzzle,0.12
2007,Action,0.12
2007,Adventure,0.12
2007,Misc,0.12
2007,Role-Playing,0.12
2007,Action,0.12
2007,Role-Playing,0.11
2007,Action,0.11
2007,Fighting,0.11
2007,Shooter,0.11
2007,Action,0.11
2007,Adventure,0.11
2007,Sports,0.11
2007,Puzzle,0.11
2007,Sports,0.11
2007,Simulation,0.11
2007,Action,0.11
2007,Sports,0.11
2007,Strategy,0.11
2007,Adventure,0.11
2007,Shooter,0.11
2007,Simulation,0.11
2007,Misc,0.11
2007,Sports,0.11
2007,Action,0.11
2007,Racing,0.11
2007,Adventure,0.11
2007,Adventure,0.11
2007,Sports,0.11
2007,Role-Playing,0.11
2007,Action,0.11
2007,Puzzle,0.11
2007,Misc,0.11
2007,Sports,0.11
2007,Puzzle,0.11
2007,Role-Playing,0.11
2007,Adventure,0.11
2007,Simulation,0.1
2007,Strategy,0.1
2007,Puzzle,0.1
2007,Misc,0.1
2007,Adventure,0.1
2007,Simulation,0.1
2007,Shooter,0.1
2007,Simulation,0.1
2007,Strategy,0.1
2007,Action,0.1
2007,Misc,0.1
2007,Fighting,0.1
2007,Misc,0.1
2007,Sports,0.1
2007,Sports,0.1
2007,Misc,0.1
2007,Action,0.1
2007,Role-Playing,0.1
2007,Misc,0.1
2007,Fighting,0.1
2007,Misc,0.1
2007,Adventure,0.1
2007,Action,0.1
2007,Fighting,0.1
2007,Action,0.1
2007,Racing,0.1
2007,Role-Playing,0.1
2007,Action,0.1
2007,Role-Playing,0.1
2007,Sports,0.1
2007,Misc,0.1
2007,Strategy,0.1
2007,Action,0.1
2007,Shooter,0.1
2007,Misc,0.09
2007,Strategy,0.09
2007,Strategy,0.09
2007,Sports,0.09
2007,Sports,0.09
2007,Misc,0.09
2007,Misc,0.09
2007,Racing,0.09
2007,Sports,0.09
2007,Sports,0.09
2007,Misc,0.09
2007,Simulation,0.09
2007,Action,0.09
2007,Role-Playing,0.09
2007,Role-Playing,0.09
2007,Misc,0.09
2007,Action,0.09
2007,Strategy,0.09
2007,Role-Playing,0.09
2007,Fighting,0.09
2007,Platform,0.09
2007,Shooter,0.09
2007,Action,0.09
2007,Sports,0.09
2007,Shooter,0.09
2007,Racing,0.09
2007,Sports,0.08
2007,Shooter,0.08
2007,Misc,0.08
2007,Puzzle,0.08
2007,Platform,0.08
2007,Role-Playing,0.08
2007,Action,0.08
2007,Puzzle,0.08
2007,Sports,0.08
2007,Action,0.08
2007,Misc,0.08
2007,Action,0.08
2007,Misc,0.08
2007,Action,0.08
2007,Puzzle,0.08
2007,Role-Playing,0.08
2007,Fighting,0.08
2007,Adventure,0.08
2007,Role-Playing,0.08
2007,Misc,0.08
2007,Role-Playing,0.08
2007,Simulation,0.08
2007,Sports,0.08
2007,Fighting,0.08
2007,Fighting,0.08
2007,Fighting,0.08
2007,Role-Playing,0.08
2007,Sports,0.07
2007,Role-Playing,0.07
2007,Adventure,0.07
2007,Misc,0.07
2007,Sports,0.07
2007,Sports,0.07
2007,Strategy,0.07
2007,Strategy,0.07
2007,Misc,0.07
2007,Racing,0.07
2007,Racing,0.07
2007,Puzzle,0.07
2007,Role-Playing,0.07
2007,Fighting,0.07
2007,Sports,0.07
2007,Simulation,0.07
2007,Simulation,0.07
2007,Platform,0.07
2007,Shooter,0.07
2007,Shooter,0.07
2007,Misc,0.07
2007,Adventure,0.07
2007,Strategy,0.07
2007,Action,0.07
2007,Role-Playing,0.07
2007,Role-Playing,0.07
2007,Platform,0.07
2007,Action,0.07
2007,Adventure,0.07
2007,Fighting,0.07
2007,Strategy,0.07
2007,Strategy,0.07
2007,Role-Playing,0.07
2007,Role-Playing,0.07
2007,Misc,0.07
2007,Strategy,0.07
2007,Sports,0.07
2007,Platform,0.07
2007,Role-Playing,0.06
2007,Action,0.06
2007,Fighting,0.06
2007,Role-Playing,0.06
2007,Puzzle,0.06
2007,Sports,0.06
2007,Strategy,0.06
2007,Misc,0.06
2007,Simulation,0.06
2007,Strategy,0.06
2007,Role-Playing,0.06
2007,Role-Playing,0.06
2007,Shooter,0.06
2007,Shooter,0.06
2007,Puzzle,0.06
2007,Platform,0.06
2007,Shooter,0.06
2007,Action,0.06
2007,Role-Playing,0.06
2007,Role-Playing,0.06
2007,Misc,0.06
2007,Misc,0.06
2007,Sports,0.06
2007,Fighting,0.06
2007,Adventure,0.06
2007,Platform,0.06
2007,Sports,0.06
2007,Role-Playing,0.06
2007,Puzzle,0.06
2007,Puzzle,0.06
2007,Shooter,0.06
2007,Shooter,0.06
2007,Sports,0.06
2007,Fighting,0.06
2007,Fighting,0.06
2007,Role-Playing,0.06
2007,Misc,0.06
2007,Fighting,0.06
2007,Role-Playing,0.06
2007,Role-Playing,0.06
2007,Misc,0.06
2007,Misc,0.06
2007,Sports,0.06
2007,Shooter,0.05
2007,Sports,0.05
2007,Action,0.05
2007,Action,0.05
2007,Sports,0.05
2007,Puzzle,0.05
2007,Action,0.05
2007,Action,0.05
2007,Shooter,0.05
2007,Action,0.05
2007,Simulation,0.05
2007,Simulation,0.05
2007,Puzzle,0.05
2007,Simulation,0.05
2007,Action,0.05
2007,Adventure,0.05
2007,Misc,0.05
2007,Action,0.05
2007,Misc,0.05
2007,Misc,0.05
2007,Adventure,0.05
2007,Fighting,0.05
2007,Sports,0.05
2007,Strategy,0.05
2007,Adventure,0.05
2007,Misc,0.05
2007,Adventure,0.05
2007,Platform,0.05
2007,Strategy,0.05
2007,Adventure,0.05
2007,Role-Playing,0.05
2007,Puzzle,0.05
2007,Sports,0.05
2007,Role-Playing,0.05
2007,Simulation,0.05
2007,Racing,0.05
2007,Sports,0.05
2007,Strategy,0.05
2007,Simulation,0.05
2007,Action,0.05
2007,Adventure,0.05
2007,Puzzle,0.05
2007,Platform,0.05
2007,Shooter,0.05
2007,Action,0.05
2007,Sports,0.05
2007,Simulation,0.05
2007,Action,0.05
2007,Strategy,0.05
2007,Role-Playing,0.04
2007,Fighting,0.04
2007,Action,0.04
2007,Shooter,0.04
2007,Strategy,0.04
2007,Action,0.04
2007,Misc,0.04
2007,Action,0.04
2007,Action,0.04
2007,Racing,0.04
2007,Shooter,0.04
2007,Racing,0.04
2007,Shooter,0.04
2007,Puzzle,0.04
2007,Action,0.04
2007,Role-Playing,0.04
2007,Fighting,0.04
2007,Simulation,0.04
2007,Sports,0.04
2007,Racing,0.04
2007,Sports,0.04
2007,Strategy,0.04
2007,Puzzle,0.04
2007,Shooter,0.04
2007,Puzzle,0.04
2007,Action,0.04
2007,Adventure,0.04
2007,Strategy,0.04
2007,Fighting,0.04
2007,Misc,0.04
2007,Sports,0.04
2007,Misc,0.04
2007,Shooter,0.04
2007,Fighting,0.04
2007,Strategy,0.04
2007,Action,0.04
2007,Misc,0.04
2007,Strategy,0.04
2007,Simulation,0.04
2007,Sports,0.04
2007,Sports,0.04
2007,Puzzle,0.04
2007,Adventure,0.04
2007,Puzzle,0.04
2007,Role-Playing,0.04
2007,Misc,0.04
2007,Strategy,0.04
2007,Strategy,0.04
2007,Action,0.04
2007,Role-Playing,0.04
2007,Racing,0.04
2007,Racing,0.04
2007,Puzzle,0.03
2007,Racing,0.03
2007,Racing,0.03
2007,Action,0.03
2007,Misc,0.03
2007,Sports,0.03
2007,Sports,0.03
2007,Misc,0.03
2007,Role-Playing,0.03
2007,Adventure,0.03
2007,Misc,0.03
2007,Adventure,0.03
2007,Fighting,0.03
2007,Strategy,0.03
2007,Strategy,0.03
2007,Puzzle,0.03
2007,Sports,0.03
2007,Simulation,0.03
2007,Adventure,0.03
2007,Simulation,0.03
2007,Platform,0.03
2007,Misc,0.03
2007,Racing,0.03
2007,Sports,0.03
2007,Misc,0.03
2007,Adventure,0.03
2007,Role-Playing,0.03
2007,Action,0.03
2007,Simulation,0.03
2007,Puzzle,0.03
2007,Action,0.03
2007,Sports,0.03
2007,Action,0.03
2007,Misc,0.03
2007,Platform,0.03
2007,Action,0.03
2007,Strategy,0.03
2007,Adventure,0.03
2007,Sports,0.03
2007,Action,0.03
2007,Racing,0.03
2007,Puzzle,0.03
2007,Puzzle,0.03
2007,Action,0.03
2007,Strategy,0.03
2007,Adventure,0.03
2007,Role-Playing,0.03
2007,Fighting,0.03
2007,Simulation,0.03
2007,Action,0.03
2007,Sports,0.03
2007,Shooter,0.03
2007,Simulation,0.03
2007,Sports,0.03
2007,Strategy,0.03
2007,Misc,0.03
2007,Puzzle,0.03
2007,Platform,0.03
2007,Adventure,0.03
2007,Adventure,0.02
2007,Fighting,0.02
2007,Strategy,0.02
2007,Misc,0.02
2007,Simulation,0.02
2007,Shooter,0.02
2007,Puzzle,0.02
2007,Racing,0.02
2007,Simulation,0.02
2007,Role-Playing,0.02
2007,Sports,0.02
2007,Action,0.02
2007,Adventure,0.02
2007,Adventure,0.02
2007,Sports,0.02
2007,Fighting,0.02
2007,Role-Playing,0.02
2007,Racing,0.02
2007,Misc,0.02
2007,Racing,0.02
2007,Misc,0.02
2007,Strategy,0.02
2007,Sports,0.02
2007,Role-Playing,0.02
2007,Misc,0.02
2007,Adventure,0.02
2007,Misc,0.02
2007,Action,0.02
2007,Role-Playing,0.02
2007,Racing,0.02
2007,Puzzle,0.02
2007,Action,0.02
2007,Misc,0.02
2007,Adventure,0.02
2007,Platform,0.02
2007,Misc,0.02
2007,Racing,0.02
2007,Puzzle,0.02
2007,Adventure,0.02
2007,Role-Playing,0.02
2007,Shooter,0.02
2007,Adventure,0.02
2007,Simulation,0.02
2007,Sports,0.02
2007,Strategy,0.02
2007,Puzzle,0.02
2007,Puzzle,0.02
2007,Strategy,0.02
2007,Adventure,0.02
2007,Fighting,0.02
2007,Role-Playing,0.02
2007,Action,0.02
2007,Simulation,0.02
2007,Adventure,0.02
2007,Simulation,0.02
2007,Strategy,0.02
2007,Platform,0.02
2007,Role-Playing,0.02
2007,Adventure,0.02
2007,Misc,0.02
2007,Puzzle,0.02
2007,Racing,0.02
2007,Sports,0.02
2007,Adventure,0.02
2007,Adventure,0.02
2007,Misc,0.02
2007,Puzzle,0.02
2007,Sports,0.02
2007,Simulation,0.02
2007,Misc,0.02
2007,Misc,0.02
2007,Adventure,0.02
2007,Platform,0.02
2007,Misc,0.02
2007,Adventure,0.02
2007,Puzzle,0.02
2007,Racing,0.02
2007,Misc,0.02
2007,Shooter,0.02
2007,Simulation,0.02
2007,Misc,0.02
2007,Adventure,0.02
2007,Action,0.02
2007,Sports,0.02
2007,Action,0.02
2007,Sports,0.02
2007,Racing,0.02
2007,Adventure,0.02
2007,Strategy,0.02
2007,Shooter,0.02
2007,Shooter,0.02
2007,Strategy,0.02
2007,Racing,0.02
2007,Simulation,0.02
2007,Misc,0.02
2007,Strategy,0.02
2007,Simulation,0.02
2007,Adventure,0.02
2007,Misc,0.01
2007,Role-Playing,0.01
2007,Sports,0.01
2007,Sports,0.01
2007,Misc,0.01
2007,Misc,0.01
2007,Sports,0.01
2007,Misc,0.01
2007,Strategy,0.01
2007,Action,0.01
2007,Simulation,0.01
2007,Fighting,0.01
2007,Fighting,0.01
2007,Puzzle,0.01
2007,Shooter,0.01
2007,Strategy,0.01
2007,Adventure,0.01
2007,Adventure,0.01
2007,Action,0.01
2007,Adventure,0.01
2007,Action,0.01
2007,Shooter,0.01
2007,Misc,0.01
2007,Misc,0.01
2007,Platform,0.01
2007,Adventure,0.01
2007,Action,0.01
2007,Strategy,0.01
2007,Adventure,0.01
2007,Shooter,0.01
2007,Sports,0.01
2007,Racing,0.01
2007,Role-Playing,0.01
2007,Misc,0.01
2007,Role-Playing,0.01
2007,Simulation,0.01
2007,Misc,0.01
2007,Racing,0.01
2007,Racing,0.01
2007,Misc,0.01
2007,Puzzle,0.01
2007,Role-Playing,0.01
2007,Sports,0.01
2007,Misc,0.01
2007,Action,0.01
2007,Misc,0.01
2007,Adventure,0.01
2007,Action,0.01
2007,Racing,0.01
2007,Fighting,0.01
2007,Adventure,0.01
2007,Shooter,0.01
2007,Sports,0.01
2007,Fighting,0.01
2007,Role-Playing,0.01
2007,Strategy,0.01
2007,Adventure,0.01
2007,Strategy,0.01
2007,Action,0.01
2007,Adventure,0.01
2007,Sports,0.01
2007,Fighting,0.01
2007,Sports,0.01
2007,Action,0.01
2007,Racing,0.01
2007,Role-Playing,0.01
2008,Racing,35.82
2008,Fighting,13.04
2008,Action,11.02
2008,Action,10.57
2008,Role-Playing,7.84
2008,Shooter,7.37
2008,Shooter,6.76
2008,Action,6.03
2008,Platform,5.92
2008,Role-Playing,5.5
2008,Shooter,5.43
2008,Sports,5.14
2008,Role-Playing,4.96
2008,Simulation,4.68
2008,Role-Playing,4.31
2008,Role-Playing,4.01
2008,Action,3.78
2008,Misc,3.65
2008,Shooter,3.52
2008,Misc,3.48
2008,Action,3.38
2008,Puzzle,3.36
2008,Misc,3.27
2008,Action,3.19
2008,Misc,3.17
2008,Adventure,3.16
2008,Action,3.15
2008,Action,3.05
2008,Action,3.03
2008,Platform,2.96
2008,Sports,2.9
2008,Action,2.8
2008,Misc,2.67
2008,Simulation,2.61
2008,Sports,2.59
2008,Sports,2.54
2008,Sports,2.54
2008,Sports,2.5
2008,Shooter,2.48
2008,Racing,2.48
2008,Racing,2.45
2008,Shooter,2.42
2008,Racing,2.35
2008,Sports,2.34
2008,Role-Playing,2.3
2008,Sports,2.28
2008,Action,2.28
2008,Fighting,2.25
2008,Action,2.23
2008,Misc,2.2
2008,Platform,2.2
2008,Sports,2.11
2008,Racing,2.08
2008,Misc,2.05
2008,Misc,2.04
2008,Action,2.02
2008,Fighting,2
2008,Shooter,1.97
2008,Racing,1.97
2008,Sports,1.94
2008,Misc,1.93
2008,Fighting,1.93
2008,Sports,1.93
2008,Misc,1.92
2008,Action,1.91
2008,Misc,1.91
2008,Sports,1.89
2008,Misc,1.8
2008,Simulation,1.75
2008,Shooter,1.72
2008,Simulation,1.72
2008,Sports,1.7
2008,Action,1.69
2008,Racing,1.69
2008,Action,1.68
2008,Sports,1.67
2008,Sports,1.67
2008,Shooter,1.65
2008,Simulation,1.6
2008,Action,1.6
2008,Role-Playing,1.6
2008,Action,1.59
2008,Fighting,1.59
2008,Sports,1.58
2008,Misc,1.58
2008,Simulation,1.58
2008,Misc,1.58
2008,Sports,1.55
2008,Adventure,1.54
2008,Simulation,1.53
2008,Misc,1.5
2008,Sports,1.49
2008,Adventure,1.49
2008,Action,1.49
2008,Fighting,1.47
2008,Role-Playing,1.47
2008,Shooter,1.47
2008,Shooter,1.46
2008,Platform,1.46
2008,Shooter,1.45
2008,Puzzle,1.45
2008,Sports,1.43
2008,Action,1.42
2008,Racing,1.4
2008,Action,1.4
2008,Action,1.37
2008,Racing,1.37
2008,Racing,1.36
2008,Misc,1.36
2008,Sports,1.35
2008,Shooter,1.35
2008,Action,1.35
2008,Shooter,1.35
2008,Action,1.32
2008,Role-Playing,1.32
2008,Misc,1.31
2008,Sports,1.31
2008,Misc,1.29
2008,Adventure,1.29
2008,Role-Playing,1.29
2008,Simulation,1.28
2008,Action,1.27
2008,Action,1.27
2008,Sports,1.27
2008,Sports,1.27
2008,Action,1.26
2008,Shooter,1.25
2008,Action,1.25
2008,Fighting,1.24
2008,Misc,1.23
2008,Puzzle,1.23
2008,Misc,1.2
2008,Sports,1.19
2008,Action,1.18
2008,Strategy,1.17
2008,Shooter,1.17
2008,Platform,1.17
2008,Platform,1.17
2008,Action,1.16
2008,Simulation,1.15
2008,Misc,1.15
2008,Platform,1.14
2008,Racing,1.11
2008,Shooter,1.1
2008,Action,1.09
2008,Simulation,1.09
2008,Action,1.08
2008,Action,1.08
2008,Simulation,1.08
2008,Fighting,1.08
2008,Simulation,1.07
2008,Action,1.07
2008,Misc,1.06
2008,Sports,1.06
2008,Shooter,1.06
2008,Action,1.06
2008,Action,1.04
2008,Platform,1.03
2008,Misc,1.03
2008,Platform,1.02
2008,Action,1.01
2008,Action,1.01
2008,Sports,1
2008,Shooter,1
2008,Puzzle,1
2008,Simulation,0.99
2008,Racing,0.99
2008,Misc,0.99
2008,Role-Playing,0.99
2008,Sports,0.98
2008,Platform,0.97
2008,Platform,0.96
2008,Sports,0.96
2008,Action,0.95
2008,Misc,0.95
2008,Fighting,0.95
2008,Role-Playing,0.94
2008,Role-Playing,0.93
2008,Racing,0.93
2008,Shooter,0.93
2008,Fighting,0.92
2008,Action,0.92
2008,Adventure,0.92
2008,Strategy,0.91
2008,Shooter,0.91
2008,Misc,0.9
2008,Sports,0.9
2008,Puzzle,0.9
2008,Action,0.9
2008,Misc,0.9
2008,Racing,0.9
2008,Sports,0.9
2008,Role-Playing,0.9
2008,Role-Playing,0.89
2008,Adventure,0.89
2008,Action,0.88
2008,Misc,0.88
2008,Simulation,0.88
2008,Racing,0.88
2008,Shooter,0.87
2008,Role-Playing,0.87
2008,Sports,0.87
2008,Misc,0.87
2008,Shooter,0.87
2008,Fighting,0.86
2008,Platform,0.86
2008,Sports,0.85
2008,Simulation,0.84
2008,Fighting,0.83
2008,Strategy,0.83
2008,Misc,0.83
2008,Strategy,0.83
2008,Simulation,0.82
2008,Role-Playing,0.82
2008,Misc,0.82
2008,Action,0.81
2008,Sports,0.8
2008,Misc,0.79
2008,Action,0.79
2008,Role-Playing,0.79
2008,Strategy,0.79
2008,Sports,0.79
2008,Misc,0.78
2008,Adventure,0.78
2008,Racing,0.78
2008,Platform,0.78
2008,Racing,0.77
2008,Simulation,0.77
2008,Platform,0.76
2008,Simulation,0.76
2008,Platform,0.75
2008,Fighting,0.75
2008,Action,0.75
2008,Role-Playing,0.75
2008,Action,0.75
2008,Sports,0.75
2008,Simulation,0.73
2008,Sports,0.71
2008,Sports,0.71
2008,Sports,0.71
2008,Role-Playing,0.7
2008,Simulation,0.7
2008,Sports,0.7
2008,Role-Playing,0.69
2008,Action,0.68
2008,Role-Playing,0.68
2008,Action,0.68
2008,Misc,0.67
2008,Racing,0.67
2008,Misc,0.67
2008,Sports,0.67
2008,Puzzle,0.67
2008,Action,0.67
2008,Strategy,0.67
2008,Sports,0.66
2008,Sports,0.66
2008,Strategy,0.66
2008,Misc,0.66
2008,Action,0.65
2008,Strategy,0.65
2008,Sports,0.65
2008,Platform,0.65
2008,Role-Playing,0.65
2008,Misc,0.65
2008,Shooter,0.64
2008,Action,0.64
2008,Action,0.63
2008,Action,0.63
2008,Adventure,0.62
2008,Platform,0.62
2008,Sports,0.61
2008,Misc,0.61
2008,Platform,0.61
2008,Simulation,0.61
2008,Sports,0.61
2008,Simulation,0.61
2008,Misc,0.61
2008,Simulation,0.61
2008,Misc,0.6
2008,Misc,0.6
2008,Action,0.59
2008,Sports,0.59
2008,Action,0.59
2008,Misc,0.59
2008,Action,0.59
2008,Action,0.59
2008,Sports,0.59
2008,Action,0.59
2008,Action,0.59
2008,Action,0.58
2008,Action,0.58
2008,Simulation,0.58
2008,Platform,0.58
2008,Sports,0.58
2008,Platform,0.58
2008,Action,0.57
2008,Puzzle,0.57
2008,Action,0.57
2008,Action,0.57
2008,Action,0.57
2008,Simulation,0.57
2008,Platform,0.57
2008,Adventure,0.57
2008,Action,0.57
2008,Shooter,0.56
2008,Simulation,0.56
2008,Action,0.56
2008,Misc,0.56
2008,Simulation,0.56
2008,Platform,0.55
2008,Sports,0.55
2008,Puzzle,0.55
2008,Sports,0.55
2008,Misc,0.55
2008,Action,0.54
2008,Misc,0.54
2008,Racing,0.54
2008,Role-Playing,0.54
2008,Misc,0.54
2008,Role-Playing,0.54
2008,Puzzle,0.54
2008,Role-Playing,0.54
2008,Role-Playing,0.54
2008,Action,0.53
2008,Racing,0.53
2008,Simulation,0.53
2008,Action,0.53
2008,Action,0.52
2008,Role-Playing,0.52
2008,Action,0.52
2008,Sports,0.52
2008,Action,0.52
2008,Action,0.52
2008,Action,0.52
2008,Misc,0.51
2008,Sports,0.51
2008,Action,0.51
2008,Role-Playing,0.51
2008,Simulation,0.51
2008,Sports,0.5
2008,Misc,0.5
2008,Platform,0.5
2008,Misc,0.5
2008,Action,0.5
2008,Strategy,0.5
2008,Adventure,0.49
2008,Sports,0.49
2008,Fighting,0.49
2008,Adventure,0.49
2008,Sports,0.49
2008,Shooter,0.49
2008,Adventure,0.49
2008,Action,0.49
2008,Misc,0.49
2008,Misc,0.48
2008,Shooter,0.48
2008,Misc,0.48
2008,Platform,0.48
2008,Action,0.48
2008,Sports,0.48
2008,Simulation,0.48
2008,Action,0.48
2008,Racing,0.48
2008,Simulation,0.48
2008,Racing,0.48
2008,Shooter,0.47
2008,Shooter,0.47
2008,Simulation,0.47
2008,Action,0.47
2008,Platform,0.46
2008,Strategy,0.46
2008,Platform,0.46
2008,Platform,0.46
2008,Adventure,0.46
2008,Strategy,0.46
2008,Platform,0.45
2008,Misc,0.45
2008,Misc,0.45
2008,Shooter,0.45
2008,Fighting,0.45
2008,Role-Playing,0.45
2008,Action,0.45
2008,Misc,0.45
2008,Sports,0.45
2008,Platform,0.45
2008,Misc,0.44
2008,Action,0.43
2008,Simulation,0.43
2008,Misc,0.43
2008,Misc,0.43
2008,Role-Playing,0.42
2008,Platform,0.42
2008,Fighting,0.42
2008,Sports,0.42
2008,Sports,0.42
2008,Racing,0.42
2008,Simulation,0.42
2008,Platform,0.41
2008,Action,0.41
2008,Sports,0.41
2008,Sports,0.41
2008,Sports,0.41
2008,Racing,0.41
2008,Simulation,0.41
2008,Fighting,0.41
2008,Misc,0.4
2008,Sports,0.4
2008,Platform,0.4
2008,Action,0.4
2008,Action,0.4
2008,Platform,0.4
2008,Action,0.4
2008,Action,0.39
2008,Racing,0.39
2008,Fighting,0.39
2008,Sports,0.39
2008,Role-Playing,0.39
2008,Sports,0.39
2008,Sports,0.39
2008,Misc,0.39
2008,Misc,0.39
2008,Misc,0.39
2008,Racing,0.39
2008,Simulation,0.39
2008,Misc,0.39
2008,Role-Playing,0.38
2008,Sports,0.38
2008,Misc,0.38
2008,Sports,0.38
2008,Platform,0.38
2008,Action,0.38
2008,Shooter,0.38
2008,Action,0.38
2008,Simulation,0.38
2008,Adventure,0.37
2008,Simulation,0.37
2008,Fighting,0.37
2008,Sports,0.37
2008,Simulation,0.37
2008,Strategy,0.37
2008,Simulation,0.37
2008,Action,0.36
2008,Fighting,0.36
2008,Sports,0.36
2008,Platform,0.36
2008,Racing,0.36
2008,Sports,0.36
2008,Sports,0.36
2008,Adventure,0.36
2008,Misc,0.36
2008,Adventure,0.36
2008,Simulation,0.35
2008,Racing,0.35
2008,Shooter,0.35
2008,Platform,0.35
2008,Misc,0.35
2008,Sports,0.35
2008,Misc,0.34
2008,Racing,0.34
2008,Misc,0.34
2008,Role-Playing,0.34
2008,Simulation,0.34
2008,Simulation,0.34
2008,Sports,0.34
2008,Action,0.34
2008,Shooter,0.33
2008,Simulation,0.33
2008,Sports,0.33
2008,Sports,0.33
2008,Adventure,0.33
2008,Sports,0.33
2008,Action,0.33
2008,Misc,0.33
2008,Role-Playing,0.32
2008,Action,0.32
2008,Action,0.32
2008,Misc,0.32
2008,Racing,0.32
2008,Platform,0.32
2008,Action,0.32
2008,Sports,0.32
2008,Sports,0.32
2008,Sports,0.32
2008,Role-Playing,0.32
2008,Sports,0.32
2008,Misc,0.32
2008,Action,0.32
2008,Sports,0.31
2008,Action,0.31
2008,Misc,0.31
2008,Misc,0.31
2008,Misc,0.31
2008,Simulation,0.31
2008,Sports,0.31
2008,Sports,0.31
2008,Strategy,0.3
2008,Racing,0.3
2008,Role-Playing,0.3
2008,Role-Playing,0.3
2008,Simulation,0.3
2008,Sports,0.3
2008,Racing,0.29
2008,Platform,0.29
2008,Shooter,0.29
2008,Simulation,0.29
2008,Puzzle,0.29
2008,Simulation,0.29
2008,Adventure,0.29
2008,Sports,0.29
2008,Action,0.29
2008,Action,0.29
2008,Sports,0.28
2008,Misc,0.28
2008,Action,0.28
2008,Action,0.28
2008,Action,0.28
2008,Misc,0.28
2008,Misc,0.28
2008,Action,0.28
2008,Sports,0.28
2008,Adventure,0.28
2008,Action,0.27
2008,Role-Playing,0.27
2008,Shooter,0.27
2008,Action,0.27
2008,Misc,0.27
2008,Sports,0.27
2008,Misc,0.27
2008,Role-Playing,0.27
2008,Action,0.27
2008,Action,0.27
2008,Puzzle,0.27
2008,Sports,0.27
2008,Shooter,0.26
2008,Strategy,0.26
2008,Adventure,0.26
2008,Adventure,0.26
2008,Simulation,0.26
2008,Fighting,0.26
2008,Misc,0.26
2008,Adventure,0.26
2008,Shooter,0.26
2008,Simulation,0.26
2008,Racing,0.26
2008,Simulation,0.25
2008,Racing,0.25
2008,Action,0.25
2008,Action,0.25
2008,Action,0.25
2008,Action,0.25
2008,Sports,0.25
2008,Sports,0.25
2008,Action,0.25
2008,Adventure,0.25
2008,Misc,0.25
2008,Action,0.25
2008,Puzzle,0.25
2008,Racing,0.25
2008,Shooter,0.25
2008,Adventure,0.25
2008,Role-Playing,0.24
2008,Role-Playing,0.24
2008,Strategy,0.24
2008,Action,0.24
2008,Misc,0.24
2008,Role-Playing,0.24
2008,Misc,0.24
2008,Misc,0.24
2008,Sports,0.24
2008,Simulation,0.24
2008,Sports,0.24
2008,Misc,0.24
2008,Adventure,0.24
2008,Simulation,0.24
2008,Misc,0.24
2008,Role-Playing,0.24
2008,Action,0.23
2008,Racing,0.23
2008,Role-Playing,0.23
2008,Simulation,0.23
2008,Shooter,0.23
2008,Adventure,0.23
2008,Sports,0.23
2008,Misc,0.23
2008,Simulation,0.23
2008,Strategy,0.23
2008,Simulation,0.23
2008,Role-Playing,0.23
2008,Puzzle,0.23
2008,Action,0.23
2008,Simulation,0.23
2008,Sports,0.23
2008,Action,0.23
2008,Role-Playing,0.23
2008,Sports,0.23
2008,Misc,0.23
2008,Simulation,0.23
2008,Fighting,0.22
2008,Fighting,0.22
2008,Simulation,0.22
2008,Racing,0.22
2008,Role-Playing,0.22
2008,Adventure,0.22
2008,Misc,0.22
2008,Sports,0.22
2008,Misc,0.22
2008,Action,0.22
2008,Strategy,0.22
2008,Adventure,0.22
2008,Sports,0.22
2008,Misc,0.22
2008,Sports,0.22
2008,Misc,0.22
2008,Sports,0.22
2008,Misc,0.22
2008,Sports,0.22
2008,Action,0.22
2008,Role-Playing,0.22
2008,Adventure,0.21
2008,Sports,0.21
2008,Racing,0.21
2008,Racing,0.21
2008,Action,0.21
2008,Action,0.21
2008,Racing,0.21
2008,Action,0.21
2008,Sports,0.21
2008,Racing,0.21
2008,Misc,0.21
2008,Misc,0.21
2008,Misc,0.2
2008,Misc,0.2
2008,Role-Playing,0.2
2008,Sports,0.2
2008,Misc,0.2
2008,Action,0.2
2008,Action,0.2
2008,Racing,0.2
2008,Misc,0.2
2008,Misc,0.2
2008,Role-Playing,0.2
2008,Role-Playing,0.2
2008,Racing,0.2
2008,Misc,0.2
2008,Sports,0.2
2008,Role-Playing,0.2
2008,Puzzle,0.2
2008,Misc,0.2
